"Latest: Time (s)","Latest: Temperature (°C)"
250.5,8.19912812561
251,8.20585093973
251.5,8.20585093973
252,8.20921205882
252.5,8.20921205882
253,8.21257298599
253.5,8.21257298599
254,8.21257298599
254.5,8.21593372132
255,8.21593372132
255.5,8.21929426486
256,8.2243347207
256.5,8.22937474533
257,8.23105465776
257.5,8.2327345223
258,8.23441433897
258.5,8.23777382872
259,8.23441433897
259.5,8.22097446473
260,8.20921205882
260.5,8.20417030821
261,8.18399898389
261.5,8.17391072583
262,8.15709311111
262.5,8.14868249652
263,8.13690560973
263.5,8.1183942913
264,8.10492783833
264.5,8.0998771195
265,8.08809041257
265.5,8.07966988109
266,8.0611404385
266.5,8.04260511198
267,8.03586353249
267.5,8.02912117316
268,8.02406389162
268.5,8.02237803354
269,8.01226185997
269.5,8.00214392803
270,7.99708430216
270.5,7.99539766239
271,7.99202423609
271.5,7.98358981386
272,7.98358981386
272.5,7.97346689106
273,7.97852857293
273.5,7.96671729564
274,7.96334220368
274.5,7.95659143096
275,7.96165458411
275.5,7.95321575009
276,7.951527836
276.5,7.94646379901
277,7.94983987279
277.5,7.94477568841
278,7.94646379901
278.5,7.93971106174
279,7.94139931979
279.5,7.93464599257
280,7.93802275452
280.5,7.93971106174
281,7.94477568841
281.5,7.94646379901
282,7.94815186046
282.5,7.951527836
283,7.951527836
283.5,7.95490361508
284,7.95659143096
284.5,7.96334220368
285,7.96840476804
285.5,7.98021570223
286,7.98358981386
286.5,7.99033744954
287,7.99539766239
287.5,7.99877089301
288,8.00214392803
288.5,8.00551676748
289,8.00551676748
289.5,8.01563411312
290,8.02069212665
290.5,8.02406389162
291,8.02574970092
291.5,8.02912117316
292,8.03249245034
292.5,8.03754900045
293,8.04934591213
293.5,8.05440100107
294,8.0560859334
294.5,8.06619450595
295,8.08303823927
295.5,8.08303823927
296,8.08640640332
296.5,8.09650973134
297,8.09819344965
297.5,8.10324431383
298,8.10492783833
298.5,8.10829474203
299,8.12007738016
299.5,8.12512635655
300,8.13690560973
300.5,8.14531791304
301,8.15709311111
301.5,8.16886594713
302,8.18568019189
302.5,8.19912812561
303,8.20585093973
303.5,8.21257298599
304,8.21593372132
304.5,8.22601477681
305,8.23777382872
305.5,8.2461717158
306,8.25792674967
306.5,8.27807279258
307,8.2831082301
307.5,8.29485591672
308,8.30492350576
308.5,8.31331185533
309,8.31666686245
309.5,8.32002167953
310,8.32337630662
310.5,8.33008499112
311,8.3401465945
311.5,8.34852996021
312,8.35188297484
312.5,8.35523580005
313,8.36529313971
313.5,8.3686452078
314,8.37199708675
314.5,8.37534877663
315,8.37870027748
315.5,8.38372717447
316,8.38707820303
316.5,8.3887536465
317,8.39377969375
317.5,8.39377969375
318,8.39545494847
318.5,8.39377969375
319,8.40215549575
319.5,8.40550548652
320,8.4038305147
320.5,8.41220490263
321,8.41722897017
321.5,8.42392706789
322,8.42560147469
322.5,8.43062441288
323,8.43397280324
323.5,8.43564692792
324,8.44066902
324.5,8.44736448517
325,8.44903823408
325.5,8.45071193606
326,8.45071193606
326.5,8.45573276043
327,8.45907974212
327.5,8.47246579368
328,8.47748479
328.5,8.47915769513
329,8.48752151881
329.5,8.49253925169
330,8.50090120488
330.5,8.50257345535
331,8.50591781616
331.5,8.50758992652
332,8.51260597751
332.5,8.52263681972
333,8.52430846354
333.5,8.52932311531
334,8.53266598352
334.5,8.53266598352
335,8.53767993649
335.5,8.54102233901
336,8.54603559371
336.5,8.55773156007
337,8.55439008786
337.5,8.55773156007
338,8.56107284638
338.5,8.56107284638
339,8.56608442742
339.5,8.57276588539
340,8.57443613384
340.5,8.57443613384
341,8.58612657415
341.5,8.58612657415
342,8.58612657415
342.5,8.59113606744
343,8.59447549796
343.5,8.60449267816
344,8.61116987272
344.5,8.61283905573
345,8.6245220425
345.5,8.62619085579
346,8.63453422969
346.5,8.63620276601
347,8.63620276601
347.5,8.63620276601
348,8.63953970022
348.5,8.63787125618
349,8.63953970022
349.5,8.64454475561
350,8.64954939607
350.5,8.65455362178
351,8.65622160488
351.5,8.66122527789
352,8.66456082972
352.5,8.6712313812
353,8.67623381187
353.5,8.68457027701
354,8.68957160482
354.5,8.69623939914
355,8.69790623299
355.5,8.70623971418
356,8.71123925272
356.5,8.71957090059
357,8.72123709277
357.5,8.72623539467
358,8.72956736712
358.5,8.73623076314
359,8.74289342769
359.5,8.74289342769
360,8.74455897958
360.5,8.7495553612
361,8.75954689177
361.5,8.75621656413
362,8.76620699966
362.5,8.76787191264
363,8.76953678003
363.5,8.76953678003
364,8.77120160185
364.5,8.7761957939
365,8.78285407897
365.5,8.78451853642
366,8.7895116357
366.5,8.79117591113
367,8.79616846453
367.5,8.79783255805
368,8.80116060873
368.5,8.80116060873
369,8.81280735496
369.5,8.81613458806
370,8.82112509737
370.5,8.82445187676
371,8.82611519843
371.5,8.8344311268
372,8.83276803177
372.5,8.84108305395
373,8.84607152387
373.5,8.84773425665
374,8.85272218352
374.5,8.85438473534
375,8.8593721195
375.5,8.86934566754
376,8.87433183181
376.5,8.87599379628
377,8.87599379628
377.5,8.87931758982
378,8.87931758982
378.5,8.89094944633
379,8.8959338515
379.5,8.90590144568
380,8.90756255381
380.5,8.92084979936
381,8.92417116114
381.5,8.92915286684
382,8.93911506581
382.5,8.93911506581
383,8.94741566428
383.5,8.95239548528
384,8.95405533597
384.5,8.95571514185
385,8.95571514185
385.5,8.96567303654
386,8.9723107377
386.5,8.98060685771
387,8.98558399327
387.5,8.98890186024
388,8.99387832572
388.5,8.99719574615
389,9.00217154208
389.5,9.00714693652
390,9.00880531215
390.5,9.01378017155
391,9.01543836889
391.5,9.03036014075
392,9.03036014075
392.5,9.04859296811
393,9.04693566058
393.5,9.0552217541
394,9.05687883961
394.5,9.05687883961
395,9.06019287747
395.5,9.06019287747
396,9.06184982984
396.5,9.06350673784
397,9.06682042079
397.5,9.07344725461
398,9.08007337936
398.5,9.08172979981
399,9.08504250786
399.5,9.09001123794
400,9.09497956978
400.5,9.09166739279
401,9.10822650914
401.5,9.10491503948
402,9.11815985815
402.5,9.11650441036
403,9.11981526181
403.5,9.12809161836
404,9.13305690312
404.5,9.13967666581
405,9.14133149635
405.5,9.14298628286
406,9.15125955503
406.5,9.15125955503
407,9.15291407744
407.5,9.1562229903
408,9.16118602977
408.5,9.16449450294
409,9.16449450294
409.5,9.16614867361
410,9.16614867361
410.5,9.16614867361
411,9.16614867361
411.5,9.16780280035
412,9.16780280035
412.5,9.16780280035
413,9.17111092202
413.5,9.17607277518
414,9.17772663843
414.5,9.17772663843
415,9.17938045778
415.5,9.17938045778
416,9.18599529645
416.5,9.18103423326
417,9.19095596492
417.5,9.19095596492
418,9.18930245261
418.5,9.18764889645
419,9.1926094334
419.5,9.19756957588
420,9.19756957588
420.5,9.19426285805
421,9.19756957588
421.5,9.20252932407
422,9.19922286908
422.5,9.20583560391
423,9.20583560391
423.5,9.20087611847
424,9.20914170864
424.5,9.21244763832
425,9.21244763832
425.5,9.21575339301
426,9.21740620474
426.5,9.21740620474
427,9.21905897275
427.5,9.22401701446
428,9.22401701446
428.5,9.2223643776
429,9.22732215709
429.5,9.22732215709
430,9.23227954337
430.5,9.23227954337
431,9.2355842492
431.5,9.23723653663
432,9.24219313706
432.5,9.24384524993
433,9.25045326529
433.5,9.25045326529
434,9.25706058313
434.5,9.26201561401
435,9.26201561401
435.5,9.26201561401
436,9.26697025297
436.5,9.27027312795
437,9.26862171222
437.5,9.27027312795
438,9.27357582888
438.5,9.27357582888
439,9.2768783558
439.5,9.27522711409
440,9.28678489306
440.5,9.28513391218
441,9.28678489306
441.5,9.2950391459
442,9.2950391459
442.5,9.2966898662
443,9.2966898662
443.5,9.29834054309
444,9.29834054309
444.5,9.29999117657
445,9.29834054309
445.5,9.30164176667
446,9.30659327665
446.5,9.3049428167
447,9.30824369323
447.5,9.31154439631
448,9.31649512585
448.5,9.31979539555
449,9.31979539555
449.5,9.323095492
450,9.31649512585
450.5,9.32969516533
451,9.32969516533
451.5,9.32804531193
452,9.33464446592
452.5,9.33464446592
453,9.33794378336
453.5,9.34124292783
454,9.34124292783
454.5,9.34454189939
455,9.34454189939
455.5,9.34784069809
456,9.34949003263
456.5,9.34949003263
457,9.35608693892
457.5,9.35773605756
458,9.35773605756
458.5,9.35938513303
459,9.3676298632
459.5,9.36927867984
460,9.37092745336
460.5,9.37257618378
461,9.37587351531
461.5,9.37752211643
462,9.38081918945
462.5,9.38906111839
463,9.39565388686
463.5,9.40224596716
464,9.41213279826
464.5,9.41872316002
465,9.42860741529
465.5,9.43354896398
466,9.44837129644
466.5,9.45825092517
467,9.46648277317
467.5,9.47471355301
468,9.48129740835
468.5,9.48129740835
469,9.48952626757
469.5,9.49610858748
470,9.50433552873
470.5,9.51091631533
471,9.52407584657
471.5,9.53394370993
472,9.54545428546
472.5,9.56025054347
473,9.56682555666
473.5,9.57668680676
474,9.58490335218
474.5,9.59311884119
475,9.60461875261
475.5,9.61118920251
476,9.61283170958
476.5,9.62104361291
477,9.62925446341
477.5,9.63746426189
478,9.64238963634
478.5,9.65059775327
479,9.66701083817
479.5,9.67029295176
480,9.67849750226
480.5,9.68506038865
481,9.68670100558
481.5,9.68998211388
482,9.69162260527
482.5,9.69818415252
483,9.69490346254
483.5,9.69982443479
484,9.70802521923
484.5,9.70310487393
485,9.70474503081
485.5,9.69818415252
486,9.70474503081
486.5,9.70474503081
487,9.70310487393
487.5,9.70310487393
488,9.69490346254
488.5,9.68998211388
489,9.68834158066
489.5,9.68998211388
490,9.68998211388
490.5,9.68670100558
491,9.68834158066
491.5,9.68670100558
492,9.68834158066
492.5,9.68834158066
493,9.68998211388
493.5,9.69326305482
494,9.69654382843
494.5,9.69982443479
495,9.70474503081
495.5,9.71294518859
496,9.71458509486
496.5,9.71458509486
497,9.71622495939
497.5,9.71950456324
498,9.72114430257
498.5,9.72934237356
499,9.73426071585
499.5,9.73753940236
500,9.74409627557
500.5,9.7506524827
501,9.75720802416
501.5,9.76376290036
502,9.76704008912
502.5,9.77031711172
503,9.77359396821
503.5,9.77850894161
504,9.78342354154
504.5,9.78833776819
505,9.78833776819
505.5,9.79488949002
506,9.79652731688
506.5,9.79816510232
507,9.80635340836
507.5,9.81454067973
508,9.81945254624
508.5,9.81945254624
509,9.82763816379
509.5,9.83418591432
510,9.83745954189
510.5,9.84400630189
511,9.84891593885
511.5,9.85382520481
512,9.86037031596
512.5,9.87345856218
513,9.88327301937
513.5,9.89472135002
514,9.8930859974
514.5,9.89799193215
515,9.89799193215
515.5,9.90126235015
516,9.90289749762
516.5,9.91597720147
517,9.92251607012
517.5,9.92415068493
518,9.92741979176
518.5,9.93395751446
519,9.94212874781
519.5,9.94866499896
520,9.95520059675
520.5,9.96336917581
521,9.9715367354
521.5,9.97480347396
522,9.97970327631
522.5,9.98133646232
523,9.9911347237
523.5,9.99440048538
524,9.99766608443
524.5,10.0025641782
525,10.0041967948
525.5,10.0074619063
526,10.0058293708
526.5,10.0139916419
527,10.0205207281
527.5,10.0303131409
528,10.0319450678
528.5,10.0319450678
529,10.0433674223
529.5,10.0433674223
530,10.0449990253
530.5,10.0531564334
531,10.058050393
531.5,10.0564191135
532,10.0547877937
532.5,10.059681632
533,10.0678372211
533.5,10.0743609656
534,10.0792533502
534.5,10.0825147383
535,10.0906675029
535.5,10.0971889894
536,10.1037098316
536.5,10.1037098316
537,10.1086000407
537.5,10.1118599789
538,10.1200091211
538.5,10.1281572588
539,10.1314162328
539.5,10.1314162328
540,10.1330456595
540.5,10.1379336992
541,10.1477086956
541.5,10.1460796298
542,10.1639971511
542.5,10.1639971511
543,10.1672543619
543.5,10.175396689
544,10.1802816056
544.5,10.1819098312
545,10.1835380169
545.5,10.1900503602
546,10.1949341987
546.5,10.196562065
547,10.2014454248
547.5,10.211211068
548,10.207956013
548.5,10.2095835604
549,10.2177207001
549.5,10.2128385357
550,10.2258568445
550.5,10.2226025061
551,10.2209752772
551.5,10.2274839541
552,10.2339919946
552.5,10.2356189053
553,10.2372457763
553.5,10.2372457763
554,10.2388726076
554.5,10.2388726076
555,10.2388726076
555.5,10.2437528631
556,10.2404993992
556.5,10.2437528631
557,10.2470061682
557.5,10.2486327612
558,10.2518858281
558.5,10.2535123021
559,10.2567651309
559.5,10.2567651309
560,10.2600178012
560.5,10.2567651309
561,10.2535123021
561.5,10.2616440768
562,10.2583914859
562.5,10.2616440768
563,10.2600178012
563.5,10.2616440768
564,10.2583914859
564.5,10.2616440768
565,10.2600178012
565.5,10.2583914859
566,10.2616440768
566.5,10.2616440768
567,10.2600178012
567.5,10.2616440768
568,10.2551387363
568.5,10.2567651309
569,10.2551387363
569.5,10.2518858281
570,10.2518858281
570.5,10.2535123021
571,10.2551387363
571.5,10.2551387363
572,10.2518858281
572.5,10.2567651309
573,10.2486327612
573.5,10.2600178012
574,10.2583914859
574.5,10.2551387363
575,10.2583914859
575.5,10.2616440768
576,10.2583914859
576.5,10.2567651309
577,10.2632703128
577.5,10.2583914859
578,10.2616440768
578.5,10.2632703128
579,10.2616440768
579.5,10.2648965092
580,10.2648965092
580.5,10.2697748606
581,10.266522666
581.5,10.2681487831
582,10.2714008985
582.5,10.2730268967
583,10.2811562943
583.5,10.279530494
584,10.2762787745
584.5,10.2844077763
585,10.286033458
585.5,10.2876591001
586,10.2876591001
586.5,10.2892847027
587,10.2876591001
587.5,10.2909102657
588,10.3022881004
588.5,10.2941612732
589,10.300662814
589.5,10.300662814
590,10.3071637228
590.5,10.3022881004
591,10.3104139404
591.5,10.3087888514
592,10.31203899
592.5,10.3136640002
593,10.3152889709
593.5,10.3152889709
594,10.3169139022
594.5,10.3169139022
595,10.318538794
595.5,10.3250379671
596,10.323413233
596.5,10.3315365098
597,10.3364100033
597.5,10.3396588022
598,10.3445317054
598.5,10.3461559278
599,10.3559004366
599.5,10.36239599
600,10.373761697
600.5,10.3786321259
601,10.3883719254
601.5,10.3916182118
602,10.3964873478
602.5,10.4013561316
603,10.409469989
603.5,10.4159603713
604,10.4208277479
604.5,10.4289392614
605,10.4354277699
605.5,10.4386717901
606,10.4435375282
606.5,10.4467811588
607,10.4613755693
607.5,10.4646183436
608,10.4694822135
