Tue, Oct 29, 2024
1:05:52 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
111.3150000	91.9100037	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0091515	0.0108360	0.0003582	-0.0026646	-0.0104279	-0.0121143	-0.0009186	0.0028958
112.9000000	91.9100037	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0094569	0.0112011	0.0004114	-0.0027236	-0.0107313	-0.0124732	-0.0009692	0.0029585
114.3350000	91.9199982	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0097348	0.0115248	0.0004586	-0.0027816	-0.0110059	-0.0128012	-0.0010189	0.0030098
115.6400000	91.9100037	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0099913	0.0118331	0.0005006	-0.0028345	-0.0112630	-0.0131079	-0.0010587	0.0030599
117.1950000	91.9100037	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0103123	0.0122100	0.0005543	-0.0029014	-0.0115845	-0.0134831	-0.0011182	0.0031206
118.5750000	91.9100037	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0105944	0.0125458	0.0006027	-0.0029563	-0.0118658	-0.0138220	-0.0011681	0.0031678
119.9400000	91.9100037	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0108825	0.0128871	0.0006498	-0.0030149	-0.0121579	-0.0141641	-0.0012179	0.0032290
121.4750000	91.9100037	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0112143	0.0132822	0.0007059	-0.0030804	-0.0124910	-0.0145616	-0.0012739	0.0032969
122.7550000	91.9100037	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0114932	0.0136100	0.0007520	-0.0031392	-0.0127691	-0.0148883	-0.0013236	0.0033478
124.0250000	91.9100037	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0117753	0.0139440	0.0007983	-0.0031975	-0.0130557	-0.0185318	0.0321192	0.0421836
125.6050000	-4133.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0166717	0.0211912	0.0437451	0.0375618	-0.0180172	-0.0225551	-0.0443449	-0.0372968
127.0450000	-31.8199997	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0124388	0.0147889	0.0024151	-0.0018455	-0.0137127	-0.0160646	-0.0029901	0.0020366
128.4550000	4116.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0178160	0.0200758	-0.0374259	-0.0439074	-0.0191390	-0.0214053	0.0368725	0.0441697
130.1000000	-4131.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0179068	0.0226588	0.0441160	0.0374745	-0.0192518	-0.0240249	-0.0447306	-0.0372314
131.3950000	-31.4500008	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0134794	0.0160102	0.0025913	-0.0020397	-0.0147550	-0.0172962	-0.0031843	0.0022204
132.7350000	4114.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0190160	0.0214895	-0.0373689	-0.0443045	-0.0203338	-0.0228230	0.0368083	0.0445475
134.4350000	-4128.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0191382	0.0241219	0.0445082	0.0374076	-0.0204716	-0.0254849	-0.0451291	-0.0371809
135.8300000	-31.4899998	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0146073	0.0173453	0.0028040	-0.0022449	-0.0158797	-0.0186323	-0.0033975	0.0024242
137.1100000	4112.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0203036	0.0230105	-0.0373045	-0.0447262	-0.0216220	-0.0243399	0.0367364	0.0449616
138.7800000	-4127.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0204243	0.0256603	0.0449209	0.0373309	-0.0217528	-0.0270229	-0.0455500	-0.0371141
140.1650000	-31.3400002	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0157495	0.0186973	0.0030172	-0.0024597	-0.0170200	-0.0199883	-0.0036156	0.0026335
141.4250000	4112.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0216118	0.0245529	-0.0372398	-0.0451545	-0.0229250	-0.0258833	0.0366678	0.0453851
142.9850000	-4126.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0217122	0.0272026	0.0453463	0.0372588	-0.0230458	-0.0285705	-0.0459811	-0.0370539
144.2850000	-31.2999992	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0168883	0.0200531	0.0032359	-0.0026750	-0.0181665	-0.0213535	-0.0038374	0.0028430
145.6950000	4110.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0229534	0.0261390	-0.0371797	-0.0456055	-0.0242692	-0.0274771	0.0365991	0.0458316
147.2550000	-4124.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0230684	0.0288302	0.0458011	0.0372012	-0.0244016	-0.0301982	-0.0464298	-0.0369794
148.5150000	-31.2500000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0181186	0.0215186	0.0034717	-0.0029096	-0.0194072	-0.0228362	-0.0040747	0.0030814
149.8750000	4109.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0242890	0.0277255	-0.0371168	-0.0460625	-0.0256199	-0.0290753	0.0365456	0.0462834
151.6050000	-4123.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0244885	0.0305317	0.0462837	0.0371337	-0.0258243	-0.0318992	-0.0469134	-0.0369340
153.0150000	-31.2500000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0194912	0.0231496	0.0037333	-0.0031583	-0.0207785	-0.0244582	-0.0043329	0.0033365
154.3450000	4108.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0258050	0.0295214	-0.0370611	-0.0465884	-0.0271254	-0.0308543	0.0364899	0.0468023
155.9000000	-4121.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0259472	0.0322822	0.0467934	0.0370689	-0.0272653	-0.0336210	-0.0474074	-0.0368834
157.2200000	-31.2500000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0207969	0.0247102	0.0039918	-0.0034174	-0.0220637	-0.0259810	-0.0045731	0.0035529
158.5800000	4108.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0272574	0.0312413	-0.0370080	-0.0471097	-0.0285371	-0.0325201	0.0364543	0.0472795
160.1400000	-4121.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0274125	0.0340468	0.0473132	0.0369953	-0.0286699	-0.0353048	-0.0478997	-0.0368710
161.4200000	-31.9099998	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0221774	0.0263548	0.0042600	-0.0037079	-0.0233837	-0.0275469	-0.0048182	0.0037831
162.7150000	4106.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0287187	0.0329799	-0.0369505	-0.0476523	-0.0299246	-0.0341577	0.0364317	0.0477346
164.4150000	-4119.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0289353	0.0358784	0.0478542	0.0369036	-0.0301249	-0.0370351	-0.0484195	-0.0368878
165.7100000	-31.2299995	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0236202	0.0280827	0.0045459	-0.0040240	-0.0247526	-0.0291653	-0.0050747	0.0039928
166.9750000	4105.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0302684	0.0348264	-0.0369026	-0.0482569	-0.0313941	-0.0358922	0.0364102	0.0482295
168.5900000	-4118.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0304703	0.0377259	0.0484102	0.0368141	-0.0315801	-0.0387818	-0.0489614	-0.0369116
169.9100000	-31.5799999	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0250973	0.0298405	0.0048264	-0.0043413	-0.0261559	-0.0308504	-0.0053545	0.0042108
171.3000000	4104.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0319110	0.0367610	-0.0368782	-0.0488901	-0.0329738	-0.0377769	0.0363729	0.0487860
172.8800000	-4117.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0321052	0.0396789	0.0489978	0.0367551	-0.0331656	-0.0407027	-0.0495633	-0.0369044
174.1550000	-31.2500000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0266495	0.0316919	0.0051164	-0.0046700	-0.0276923	-0.0326960	-0.0056631	0.0044976
175.5300000	4103.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0335629	0.0387121	-0.0368491	-0.0495110	-0.0345844	-0.0397008	0.0363508	0.0493863
177.0800000	-4116.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0337628	0.0416711	0.0496172	0.0367176	-0.0347973	-0.0426737	-0.0501843	-0.0368893
178.4550000	-31.2800007	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0283010	0.0336516	0.0054348	-0.0049829	-0.0293059	-0.0346211	-0.0059709	0.0048038
179.7500000	4102.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0352230	0.0406888	-0.0368346	-0.0501509	-0.0362455	-0.0416760	0.0363261	0.0499995
181.4300000	-4116.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0355026	0.0437627	0.0502701	0.0366836	-0.0365307	-0.0447631	-0.0508494	-0.0368770
182.7400000	-31.0900002	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0299784	0.0356538	0.0057577	-0.0053174	-0.0309774	-0.0366252	-0.0063066	0.0051234
184.0050000	4102.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0369840	0.0427793	-0.0368142	-0.0508274	-0.0379892	-0.0437566	0.0363068	0.0506744
185.5950000	-4115.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0372199	0.0458317	0.0509312	0.0366589	-0.0382313	-0.0468135	-0.0515060	-0.0368685
186.9150000	-31.3199997	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0316714	0.0376732	0.0060956	-0.0056513	-0.0326541	-0.0386319	-0.0066360	0.0054472
188.1950000	4101.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0387451	0.0448789	-0.0367952	-0.0515199	-0.0397469	-0.0458528	0.0362837	0.0513514
189.7850000	-4115.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0389908	0.0479728	0.0516201	0.0366295	-0.0399880	-0.0489464	-0.0521910	-0.0368446
191.0650000	-31.1299992	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0334115	0.0397615	0.0064426	-0.0059945	-0.0343855	-0.0407061	-0.0069795	0.0057896
192.3500000	4100.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0405381	0.0470132	-0.0367708	-0.0522142	-0.0415127	-0.0479653	0.0362642	0.0520431
193.9300000	-4114.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0407988	0.0501557	0.0523266	0.0365996	-0.0417790	-0.0511158	-0.0528956	-0.0368227
195.2500000	-31.2900009	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0351959	0.0419010	0.0068034	-0.0063572	-0.0361595	-0.0428433	-0.0073441	0.0061291
196.7350000	4100.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0424713	0.0493269	-0.0367400	-0.0529845	-0.0434357	-0.0502672	0.0362382	0.0527919
198.5300000	-4114.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0428232	0.0526100	0.0531208	0.0365485	-0.0437883	-0.0535688	-0.0537060	-0.0368156
200.0800000	-31.2900009	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0373209	0.0444519	0.0072347	-0.0068004	-0.0382642	-0.0453873	-0.0077771	0.0065456
201.6000000	4100.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0446481	0.0519398	-0.0366914	-0.0538535	-0.0455998	-0.0528805	0.0361909	0.0536409
203.4000000	-4113.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0450355	0.0552960	0.0539952	0.0364845	-0.0459858	-0.0562453	-0.0545728	-0.0367658
204.9000000	-31.1700001	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0395208	0.0471067	0.0076901	-0.0072639	-0.0404559	-0.0480354	-0.0082373	0.0069866
206.4000000	4099.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0468825	0.0546224	-0.0366323	-0.0547367	-0.0478170	-0.0555484	0.0361159	0.0544952
208.2000000	-4112.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0472755	0.0580326	0.0548658	0.0363950	-0.0482150	-0.0589702	-0.0554509	-0.0366974
209.7500000	-31.1399994	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0417731	0.0498222	0.0081535	-0.0077414	-0.0426800	-0.0507363	-0.0087080	0.0074416
211.2000000	4099.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0491555	0.0573628	-0.0365444	-0.0556284	-0.0500716	-0.0582769	0.0360215	0.0553512
213.0000000	-4111.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0495637	0.0608166	0.0557293	0.0362719	-0.0504675	-0.0617237	-0.0563189	-0.0366111
214.4500000	-31.1900005	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0440450	0.0525727	0.0086246	-0.0082429	-0.0449392	-0.0534837	-0.0091900	0.0079056
216.0000000	4098.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0514673	0.0601448	-0.0364207	-0.0565068	-0.0523296	-0.0610222	0.0358777	0.0561688
217.7500000	-4111.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0518844	0.0636455	0.0565643	0.0360832	-0.0527417	-0.0645118	-0.0571558	-0.0364915
219.3000000	-31.3700008	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0464093	0.0554144	0.0091123	-0.0087678	-0.0472292	-0.0562594	-0.0096864	0.0083395
220.7500000	4098.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0538072	0.0629705	-0.0362269	-0.0573565	-0.0546247	-0.0638061	0.0356776	0.0569082
222.5500000	-4111.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0542240	0.0664871	0.0573224	0.0358254	-0.0550506	-0.0673109	-0.0579030	-0.0362827
224.0500000	-31.0100002	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0487653	0.0582718	0.0095979	-0.0092943	-0.0495832	-0.0591086	-0.0101757	0.0088200
225.6000000	4098.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0561524	0.0658221	-0.0359134	-0.0580679	-0.0569521	-0.0666213	0.0353453	0.0575575
227.3500000	-4111.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0565528	0.0693332	0.0579522	0.0354131	-0.0573663	-0.0701201	-0.0584849	-0.0358805
228.8500000	-31.0499992	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0511111	0.0611224	0.0101054	-0.0098023	-0.0518952	-0.0619004	-0.0106685	0.0093116
230.3000000	4097.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0584224	0.0685994	-0.0353499	-0.0585025	-0.0591831	-0.0693537	0.0347595	0.0579286
232.2000000	-4110.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0588245	0.0720753	0.0582260	0.0346902	-0.0596079	-0.0727938	-0.0586923	-0.0351189
233.7000000	-31.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0533527	0.0638537	0.0105804	-0.0103035	-0.0541058	-0.0645697	-0.0111271	0.0097697
235.2000000	4097.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0605272	0.0712035	-0.0343227	-0.0584047	-0.0612451	-0.0719117	0.0336599	0.0576742
237.1000000	-4110.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0607826	0.0744480	0.0577738	0.0332995	-0.0615295	-0.0750281	-0.0580555	-0.0336660
238.6000000	-31.0699997	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0552313	0.0661641	0.0110052	-0.0107721	-0.0559205	-0.0667782	-0.0115162	0.0101293
240.1000000	4096.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0621296	0.0732601	-0.0323210	-0.0571615	-0.0627396	-0.0738635	0.0315247	0.0561684
241.8500000	-4110.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0620053	0.0758910	0.0558953	0.0307820	-0.0627356	-0.0762342	-0.0558693	-0.0309984
243.4000000	-31.2099991	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0562552	0.0674692	0.0112461	-0.0110839	-0.0568642	-0.0678714	-0.0116879	0.0104053
244.9000000	4096.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0626301	0.0740800	-0.0287286	-0.0539651	-0.0630319	-0.0745199	0.0277343	0.0525181
246.6500000	-4108.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0618407	0.0756872	0.0516232	0.0263155	-0.0625639	-0.0753533	-0.0510785	-0.0264302
248.2000000	-31.1299992	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0557399	0.0669861	0.0112301	-0.0111803	-0.0562084	-0.0669566	-0.0115107	0.0101651
249.7000000	4096.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0612132	0.0726915	-0.0227571	-0.0477063	-0.0612604	-0.0727375	0.0215032	0.0453915
251.4500000	-4109.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0593390	0.0727433	0.0440296	0.0192524	-0.0600517	-0.0719362	-0.0427516	-0.0190319
253.0000000	-31.2000008	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0528016	0.0636901	0.0107753	-0.0108962	-0.0530949	-0.0633198	-0.0108404	0.0098308
254.5000000	4096.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0568928	0.0678890	-0.0143404	-0.0379488	-0.0565203	-0.0676050	0.0130300	0.0350643
256.3500000	-4108.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0536830	0.0659438	0.0330655	0.0101742	-0.0544155	-0.0644642	-0.0313368	-0.0099342
257.8500000	-31.0699997	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0470326	0.0569644	0.0097155	-0.0100358	-0.0471325	-0.0560851	-0.0095248	0.0087242
259.3500000	4094.9997559	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0494888	0.0592594	-0.0053102	-0.0261450	-0.0487959	-0.0587611	0.0042360	0.0231952
261.2000000	-4108.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0453546	0.0558866	0.0212946	0.0016252	-0.0460990	-0.0540179	-0.0196412	-0.0017732
262.7000000	-31.0599995	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0391310	0.0474470	0.0080804	-0.0085110	-0.0392159	-0.0465510	-0.0078271	0.0072012
264.2500000	4096.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0402690	0.0482151	0.0015796	-0.0153778	-0.0395530	-0.0477949	-0.0021934	0.0130284
266.0500000	-4107.0000000	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0361001	0.0444235	0.0116421	-0.0039401	-0.0367804	-0.0427829	-0.0105819	0.0034120
267.5500000	-30.8999996	0.0000450	0.0000450	0.0000450	0.0000450	-0.0000450	-0.0000450	-0.0000450	-0.0000450	0.0309013	0.0373707	0.0062355	-0.0066989	-0.0310063	-0.0366500	-0.0060859	0.0055337
